id,programma_ufficiale,evento_annullato,data inizio,data fine,titolo,sottotitolo,descrizione,rassegna,progetto,tema_dossier,format,categoria_principale,altre_categorie,date_evento,orari_evento,tipo_costo,coorganizzatori_clean,partner,sponsor,artisti,comune,provincia,regione,nazione
3353,NO,NO,25/06/2019,07/07/2019,Visions and reflections,Mostra di sculture,"L’arte come terreno comune di incontro e di comunicazione in grado di accogliere e superare ogni diversità o differenza.L'arte come strumento per favorire la reciproca conoscenza e lo scambio artistico-culturale tra due città, Matera e Plovdiv, entrambe capitali europee della cultura per l’anno 2019.Lo Studio Arti Visive ospita il progetto “Visions and reflections” curato dalla Galleria Resonance di Plovdiv che riunisce le opere dei giovani artisti bulgari Blagica Zdravkovska, Valentina Sciarra, Galya Blagoeva, Iliya Vladimirov, Elena Anatchkova, Elina Simeonova, Maria Malinova, Nikola Tsvetanov, Svetlin Demirev, Teodor Dobrev, Hristo Antonov, Hristina Drenska, Tita, and Yana Karamandjukova. Inaugurazione martedì 25 giugno alle ore 19.30 alla presenza di Antonia Dimitrova, curatrice del progetto nonché art-director della Galleria Resonance e degli artisti Hristo Antonov, Hristina Drenska – Tita, Elena Anatchkova, Blagica Zdravkovska, Nikola Tsvetanov, Elina Simeonova, Iliya Vladimirov, Galya Blagoeva. Nel corso della serata Nico Andrulli (basso elettrico), Angelo Manicone (sax), Domenico Saccente (fisarmonica) e Francesco D'Alessandro (percussioni) eseguiranno un brano originale composto da Nico Andrulli dal titolo “Maritsa”, nome in bulgaro di uno dei più importanti fiumi della penisola balcanica che attraversa la città di Plovdiv. La mostra sarà visitabile fino al 7 luglio dal lunedì al sabato dalle 19.00 alle 21.00 o su appuntamento.",,,,Mostra,Arte Contemporanea,Musica,"25/06/2019,26/06/2019,27/06/2019,28/06/2019,29/06/2019,30/06/2019,01/07/2019,02/07/2019,03/07/2019,04/07/2019,05/07/2019,06/07/2019,07/07/2019",19:00-21:00,1,,,,,Matera,Matera,Basilicata,Italia
4631,SI,NO,18/11/2019,24/11/2019,Visions from Europe,Mostra fotografica,"Una visione originale e contemporanea di Matera e della Basilicata attraverso lo sguardo di 56 fotografi europei. La mostra è il risultato di un lavoro mai tentato prima, una visione del territorio di Matera e dei suoi abitanti realizzata in esclusiva per un progetto di didattica internazionale.",Matera 2019 Un anno straordinario,Matera 2019 Un anno straordinario,Riflessioni e Connessioni,Mostra,Fotografia,Education,"18/11/2019,19/11/2019,20/11/2019,21/11/2019,22/11/2019,23/11/2019,24/11/2019",11:00-18:00,1,"Ambasciata Italiana a Bruxelles, ENIT",,,,Bruxelles,,,Belgio
3693,SI,NO,21/09/2019,22/10/2019,Visions from Europe,Un omaggio fotografico a Matera 2019 da parte di studenti e insegnanti di 28 Paesi europei,"ORARI DI APERTURA Lunedi: CHIUSO Martedi – Domenica: h 10:00 – h 13:00 / h 16:00 – h 20:00   Visions from Europe promuove una visione originale e contemporanea di Matera e della Basilicata attraverso lo sguardo di56 fotografi europei. Un docente ed uno studente per ognuna delle 28 scuole di fotografia di 28 nazioni europee invitate, si sono recati a Matera, tra aprile e luglio 2019, per realizzare una propria personale produzione di immagini fotografiche che comporranno il corpo della ricerca iconografica per Matera 2019. Nel corso del progetto sono stati realizzati vari incontri pubblici con gli autori, che hanno presentato la loro attività di ricerca e di produzione fotografica.  La mostra è il risultato di un lavoro mai tentato prima, una visione del territorio di Matera e dei suoi abitanti realizzata in esclusiva per un progetto di didattica internazionale che ha permesso di realizzare una produzione in cui ognuno dei partecipanti ha sviluppato la propria idea e le proprie caratteristiche stilistiche, di genere e di soggetto, nella massima libertà espressiva.  Il loro lavoro si è sviluppato nell'arco di tre mesi, sono state prodotte migliaia di immagini di cui è stata fatta una prima selezione dagli stessi autori e successivamente sono state scelte le opere fotografiche che compongono questa mostra esclusiva. L’esposizione si compone di circa centocinquanta fotografie che esprimono valori artistici, sensibilità formale e caratteristiche generazionali differenti poiché per ogni diversa nazione c'è stata una doppia produzione da parte di docente e studente con modalità legate all'età o all'esperienza. Il risultato è una stupefacente costruzione della visione di Matera, la mostra propone gli aspetti più o meno noti della città dei sassi, della vita quotidiana e della svolta turistica a cui ha contribuito il conferimento del titolo di Patrimonio dell'Umanità. L'uso del linguaggio fotografico più contemporaneo e la lettura internazionale della città sono il perno su cui si è realizzata una iconografia di ricerca e sperimentazione formale e di grande spessore sociale. La mostra è a cura di Francis Kohn e Cosmo Laera. Photo credit: Marco Longari",,Matera European Photography / Visions from Europe,Futuro Remoto,Mostra,Fotografia,Arte Contemporanea;Education;Digitale;Street Art,"21/09/2019,22/09/2019,23/09/2019,24/09/2019,25/09/2019,26/09/2019,27/09/2019,28/09/2019,29/09/2019,30/09/2019,01/10/2019,02/10/2019,03/10/2019,04/10/2019,05/10/2019,06/10/2019,07/10/2019,08/10/2019,09/10/2019,10/10/2019,11/10/2019,12/10/2019,13/10/2019,14/10/2019,15/10/2019,16/10/2019,17/10/2019,18/10/2019,19/10/2019,20/10/2019,21/10/2019,22/10/2019","10:00-13:00,16:00-20:00",1,Matera European Photography,Matera Diffusa,Canon Europe,,Matera,Matera,Basilicata,Italia
2169,NO,NO,03/02/2019,03/02/2019,Visita Gioia del Colle il 03 Febbraio 2019,Visita Gioia del Colle il 3 Febbraio 2019 é il nostro modo per incoraggiarvi a scoprire la bellezza che questa cittá propone la prima domenica di Febbraio.,"Visita Gioia del Colle il 3 Febbraio 2019 é il nostro modo per incoraggiarvi a scoprire la bellezza che questa cittá propone la prima domenica di Febbraio. Gioia del Colle (Bari, Puglia, Italia) si trova a metá strada tra Bari (Puglia) e Matera (Basilicata).Musei ed un Parco Archeologico; mostre e temporary store d’arte e di artigianato; poesie e musica. Attrazioni per grandi e piccini. La mozzarella, il vino primitivo ed altri prodotti tipici da gustare nei ristoranti, wine bar, trattorie e pizzerie consigliati dal network GioiaCom (Associazione di Commercianti di Gioia del Colle). A fare da contorno a tutto ció vi é il centro storico; qui diverse epoche storiche si esprimono nell’architettura delle strade, delle chiese, del castello (anche) di Federico II... affascinante! Insomma. Ce n’é per tutti i gusti! Che siate turisti locali, italiani o stranieri.Abbiamo selezionato diverse attivitá gratuite. Quelle a pagamento le pubblicheremo sulla pagina dedicata http://gioiadelcolle.visita.info (in allestimento).Visita Gioia del Colle il 3 Febbraio 2019 nasce dalla volontá di unire e di valorizzare il bello che ci circonda.Noi siamo Arcobaleno in Dispensa (www.arcobalenoindispensa.org). Creiamo ponti colorati dall’artigianato, dall’arte, dall’agroalimentare Tipici di Puglia e di Basilicata.Gioia del Colle vi aspetta! Passate dal nostro infopointdalle 10:00 alle 14:00> via Giuseppe di Vittorio 115dalle 15:00 alle 19:00> via Giuseppe di Vittorio 115+INFOpr@visita.info+39 3934628548Partner:> Dipensa dei Tipici> GioiaCom. Associazione di Commercianti di Gioia del Colle> ISA - Impresa Sostenibile di Argiane> Scatti in Grafia",,,,Spettacolo,Education,Arte Contemporanea;Musica;Food;Arte Classica,3/2/2019,08:30-23:30,1,"Dispensa Dei Tipici, Arcobaleno in Dispensa, GioiaCom",,,,Gioia del Colle,Bari,Puglia,Italia
2060,NO,NO,06/01/2019,06/01/2019,Visita Gioia del Colle il 06 Gennaio 2019,Visita Gioia del Colle il 6 Gennaio 2019 é il nostro modo per incoraggiarvi a scoprire la bellezza che questa cittá propone il giorno dell’Epifania.,"Visita Gioia del Colle il 6 Gennaio 2019 é il nostro modo per incoraggiarvi a scoprire la bellezza che questa cittá propone il giorno dell’Epifania.Gioia del Colle (Bari, Puglia, Italia) si trova a metá strada tra Bari (Puglia) e Matera (Basilicata).Musei ed un Parco Archeologico; mostre e temporary store d’arte e di artigianato; poesie e musica. Attrazioni per grandi e piccini. La mozzarella, il vino primitivo ed altri prodotti tipici da gustare nei ristoranti, wine bar, trattorie e pizzerie consigliati dal network GioiaCom (Associazione di Commercianti di Gioia del Colle). A fare da contorno a tutto ció vi é il centro storico; qui diverse epoche storiche si esprimono nell’architettura delle strade, delle chiese, del castello (anche) di Federico II... affascinante! Insomma. Ce n’é per tutti i gusti! Che siate turisti locali, italiani o stranieri.Abbiamo selezionato diverse attivitá gratuite. Quelle a pagamento le pubblicheremo sulla pagina dedicata http://gioiadelcolle.visita.info (in allestimento).Visita Gioia del Colle il 6 Gennaio 2019 nasce dalla volontá di unire e di valorizzare il bello che ci circonda.Noi siamo Arcobaleno in Dispensa (www.arcobalenoindispensa.org). Creiamo ponti colorati dall’artigianato, dall’arte, dall’agroalimentare Tipici di Puglia e di Basilicata.Gioia del Colle vi aspetta! Passate dal nostro infopointdalle 9:00 alle 14:00> via Roma angolo via E.Zoladalle 15:00 alle 19:00> via Giuseppe di Vittorio 115+INFOpr@visita.info+39 3934628548Partner:> Dipensa dei Tipici> GioiaCom. Associazione di Commercianti di Gioia del Colle> ISA - Impresa Sostenibile di Argiane> Scatti in Grafia",,,,Spettacolo,Education,Arte Contemporanea;Musica;Food;Arte Classica,6/1/2019,08:30-22:30,1,"Arcobaleno in Dispensa, GioiaCom",,,,Gioia del Colle,Bari,Puglia,Italia
2781,NO,NO,27/04/2019,27/04/2019,Visita guidata del centro storico,"Visita guidata del centro storico. Apertura straordinaria di: Palazzo Marchesale, Palazzo Leuzzi e Corti private.","Visita guidata del centro storico. Apertura straordinaria di: Palazzo Marchesale, Palazzo Leuzzi e Corti private.Sabato 27 aprile, ore 10:30Raduno Piazza San Sebastiano Info: Pro Loco Galatone 0833861316 - Alessandro 3281511035 ",,,,Mostra,Design e Architettura,,27/04/2019,10:30-,1,,,,,Galatone,Lecce,Puglia,Italia
4587,SI,NO,20/11/2019,23/11/2019,Visite guidate,Un tour tra le Architetture della vergogna,"In occasione della settimana di chiusura della mostra Architettura della Vergogna, quattro giorni di visite guidate con Fabio Ciaravella, curatore della mostra, e lo staff di Architecture of Shame.  ",,Architettura della Vergogna,Continuit&agrave; e Rotture,Mostra,Arte Contemporanea,Design e Architettura,"20/11/2019,22/11/2019,23/11/2019",10:00-13:00,2,Architecture of Shame,"Farm Cultural Park,New Art Exchange,Incompiuto Siciliano,Osservatorio Migranti Basilicata,Federcasa,Ater Matera,Ater Venezia,Archivio di Stato di Matera",,"Alsia,Ater Matera,Ater Venezia,Calia Italia,Chalmers University, Gotheborg,Collettivo MIC/C,Dana Arieli,Failed Architecture,FARM CULTURAL PARK,Federcasa,Fosbury Architecture,Incompiuto Siciliano,KaFe:Kaunas Architecture Festival (Heritage program),Malmo University - School of Arts and Communication (K3)  Faculty of Culture and Society,NEW ART EXCHANGE,Osservatorio Migranti Basilicata,Tel Aviv University,Un-war space,Università di Zurigo,URBZ,Vincitori del concorso “Indagine sui Non Abitanti” (Soqquadro e Scuola del Terzo Luogo),Vita Santoro, Università della Basilicata",Matera,Matera,Basilicata,Italia
4589,SI,NO,21/11/2019,21/11/2019,Visite guidate,Un tour tra le Architetture della vergogna,"In occasione della settimana di chiusura della mostra Architettura della Vergogna, quattro giorni di visite guidate con Fabio Ciaravella, curatore della mostra, e lo staff di Architecture of Shame.  ",,Architettura della Vergogna,Continuit&agrave; e Rotture,Mostra,Arte Contemporanea,Design e Architettura,21/11/2019,15:00-18:00,2,Architecture of Shame,"Farm Cultural Park,New Art Exchange,Incompiuto Siciliano,Osservatorio Migranti Basilicata,Federcasa,Ater Matera,Ater Venezia,Archivio di Stato di Matera",,"Alsia,Ater Matera,Ater Venezia,Calia Italia,Chalmers University, Gotheborg,Collettivo MIC/C,Dana Arieli,Failed Architecture,FARM CULTURAL PARK,Federcasa,Fosbury Architecture,Incompiuto Siciliano,KaFe:Kaunas Architecture Festival (Heritage program),Malmo University - School of Arts and Communication (K3)  Faculty of Culture and Society,NEW ART EXCHANGE,Osservatorio Migranti Basilicata,Tel Aviv University,Un-war space,Università di Zurigo,URBZ,Vincitori del concorso “Indagine sui Non Abitanti” (Soqquadro e Scuola del Terzo Luogo),Vita Santoro, Università della Basilicata",Matera,Matera,Basilicata,Italia
3151,SI,NO,22/06/2019,22/06/2019,Visite guidate,Solstizio d'estate,"Lo splendido scenario del museo e dell’area archeologica di Metaponto sarà animato dall’affascinante mondo dei numeri. Le mostre, Numeri nel tempo. Contare, misurare, calcolare e Riempire il vuoto. Le simmetrie da M.C. Escher ai contemporanei, verranno aperte alla presenza del direttore scientifico e dei curatori delle singole sezioni in un evocativo percorso tra storia, arte e matematica. Dalle h 11:00 alle h 18:00 visite guidate con: - Piergiorgio Odifreddi - Claudio Bartocci e Luigi Civalleri - Federico Giudiceandrea   **Sarà possibile raggiungere il Museo archeologico nazionale di Metaponto usufruendo anche del servizio navetta con bus gran turismo con partenza e rientro da Piazza Matteotti di Matera. - Partenza h 09:30- Ritorno alle h 12:30Per usufruire del servizio navetta sarà indispensabile la prenotazione e il pagamento di euro 6 (a/r) entro il 20 Giugno presso la Ridola viaggi. Per info e contatti:Ridola Viaggi – Via Ridola 54/b, MateraTel. +39 0835 314233Whatsapp 346 7236540Email escursioni@ridolaviaggi.it ",Opening - la poetica dei numeri primi,La poetica dei numeri primi,Futuro Remoto,Mostra,Scienza,Education,22/06/2019,11:00-18:00,2,Polo Museale Regionale della Basilicata,,,,Bernalda,Matera,Basilicata,Italia
4652,SI,NO,23/11/2019,04/01/2020,Visite guidate Blind Sensorium. Il paradosso dell'Antropocene,Introduzione e tour guidato della mostra di Armin Linke,Ogni sabato alle h 10:00 e alle h 16:30 sarà possibile partecipare alle visite guidate seguite da un laboratorio della mostra Blind Sensorium. Il paradosso dell'Antropocene presso il Museo Archeologico Domenico Ridola di Matera.,,Blind Sensorium,Riflessioni e Connessioni,Mostra,Arte Contemporanea,Letteratura;Scienza;Fotografia;Education,"23/11/2019,30/11/2019,07/12/2019,14/12/2019,21/12/2019,28/12/2019,04/01/2020","10:00-,16:30-",2,,,,,Matera,Matera,Basilicata,Italia
3365,NO,NO,04/07/2019,30/08/2019,Visite guidate di Alberobello,A luglio e agosto visite guidate a raccolta,"Ogni giovedì e venerdì visite guidate della città dei trulli patrimonio UNESCO come i Sassi di  Matera A luglio ed agosto visite guidate a raccolta alla scoperta dei trulli di Alberobello, ogni giovedì mattina dal 4 luglio prossimo e ogni venerdì pomeriggio dal 5 luglio! Il giovedì mattina è giorno di mercato settimanale: appuntamento presso il piazzale Biagio Miraglia alle ore 9 visita guidata nel quartiere Aia Piccola con visita al museo del Territorio, Piazza del Popolo, Casa D’Amore, Basilica dei Santi Medici e Belvedere del Rione Monti. Il tutto terminerà con una piccola degustazione di prodotti tipici in un trullo con basolato del 1700. Tempo libero per lo shopping e saluti. Il venerdì pomeriggio, dopo una giornata al mare o in piscina attenderà il turista una passeggiata guidata tra i trulli. Appuntamento presso il piazzale Biagio Miraglia alle ore 16:30, stesso itinerario del giovedì mattina. ",,,,Mostra,Food,Design e Architettura;Education;Arte Contemporanea;Fotografia,"04/07/2019,05/07/2019,11/07/2019,12/07/2019,18/07/2019,19/07/2019,25/07/2019,26/07/2019,01/08/2019,02/08/2019,08/08/2019,09/08/2019,16/08/2019,22/08/2019,23/08/2019,29/08/2019,30/08/2019",,2,,Trullo Damati,,,Alberobello,Bari,Puglia,Italia
2616,SI,NO,06/04/2019,07/04/2019,Visite guidate I-DEA,"Le due culture - Artefatti e archivi, una mostra","Visite guidate della mostra I-DEA: saranno ammessi i primi 25 partecipantiI-DEA è un progetto pilastro di Matera 2019. Si occupa dell’analisi e della rappresentazione della ricca storia culturale, artistica e antropologica della regione Basilicata attraverso mostre, performance e laboratori ispirati all’archivio. Nel 2019 verranno allestite, nell’hangar della Cava Paradiso, una serie di mostre curate da artisti italiani e internazionali, il primo dei quali sarà il fotografo, Mario Cresci. Il progetto adotterà un approccio di accumulazione: ogni artista sarà invitato a stravolgere, rielaborare e modificare l’allestimento dello spazio prodotto dai curatori precedenti. In questo modo, I-DEA diventerà una performance collettiva in flusso continuo che si evolverà e cambierà durante il corso dell’anno. Nei periodi di transizione tra una mostra e l'altra, i visitatori potranno assistere dal vivo all’allestimento prodotto dall’artista.    Le due culture - Artefatti e archivi, una mostra a cura di Mario Cresci  La mostra include materiale d’archivio proveniente dalla seconda metà del XX secolo e i primi decenni del XXI, in modo da esplorare l'intersezione di discipline (culture) in Basilicata, attraverso fotografia, artigianato, scienza e macchine.  I materiali esposti, sia presi singolarmente sia accostati tra loro, scuotono le narrazioni e gli stereotipi seconda metà del XX secolo e i primi decenni del XXI suggerendo che le cose non sono ciò che possono sembrare. Dalla rappresentazione del territorio di Leonardo Sinisgalli e Mimmo Castellano, alle sculture in legno di Di Trani e suo figlio, alla rivisitazione della preistoria di Gianfranco Lionetti, le opere in mostra a prima vista appaiono in linea con le rispettive tradizioni. Tuttavia, ogni opera a modo suo rappresenta una rottura.  Cresci è il curatore di I-DEA con il legame più profondo con questa regione e la sua cultura. Il percorso espositivo si conclude quindi con il suo archivio personale che racconta degli anni trascorsi in Basilicata, e attraverso il quale si è dimostrato un pioniere della ricerca fotografica sulla percezione visiva e sull'applicazione del pensiero artistico e fenomenologico sul campo urbano e antropologico nel Sud Italia. Cresci è stato direttore dell'Accademia Carrara di Belle Arti di Bergamo ed il suo lavoro è stato presentato al MoMA di New York, Biennale di Venezia, Triennale di Milano, Polo Museale della Basilicata e Galleria d'Arte Moderna e Contemporanea di Torino. ",,I-DEA,Idea,Mostra,Arte Contemporanea,Musica;Cinema;Design e Architettura;Fotografia,"06/04/2019,07/04/2019","11:30-12:30,16:30-17:30",2,,,,,Matera,Matera,Basilicata,Italia
3443,SI,NO,22/07/2019,22/07/2019,Visite guidate I-DEA,Moon-day #2,"Veniteci a trovare per una serata di visite guidate della mostra Visione Unica: Cultures of Environmental Manipulation, curata dallo Studio Formafantasma per il progetto I-DEA.Attingendo da una varietà di archivi locali e risorse non ortodosse che implicitamente mettono in crisi l'idea stessa di archivio e di cosa significhi conservare informazioni, Visione unica è una installazione formata da 5 proiezioni, 10 schermi digitali ed una ristretta selezione di oggetti vernacolari. Distribuiti nello spazio come a comporre un panorama percepibile nella sua totalità, e posti all'ingresso della mostra, gli schermi ed i loro contenuti possono essere letti dal visitatore sia in maniera individuale sia come parte del tutto. Materiali estremamente eterogenei tra loro come fotografie, cartografie di tipo scientifico, documentari, documenti storici e interviste, sono esposti utilizzando un medium unico, quello filmico.I-DEA è un progetto pilastro di Matera 2019. Si occupa dell'analisi e della rappresentazione della ricca storia culturale, artistica e antropologica della regione Basilicata attraverso mostre, performance e laboratori ispirati all'archivio. Nel 2019 verranno allestite, nell'hangar della Cava Paradiso, una serie di mostre curate da artisti italiani e internazionali. Il progetto adotterà un approccio di accumulazione: ogni artista sarà invitato a stravolgere, rielaborare e modificare l'allestimento dello spazio prodotto dai curatori precedenti. In questo modo, I-DEA diventerà una performance collettiva in flusso continuo che si evolverà e cambierà durante il corso dell'anno. Nei periodi di transizione tra una mostra e l'altra, i visitatori potranno assistere dal vivo all'allestimento prodotto dall'artista.Cava Paradiso o Cava La Palomba è una delle più grandi cave di calcarenite lungo la SS7. Nel 2000 è stata riconvertita in grande spazio espositivo dall'artista Antonio Paradiso. La grande cava si è realizzata in oltre un secolo con l'abbassamento graduale del piano di calpestio, di modo che i segni più alti sono quelli più antichi. Sono esposte opere dello stesso Paradiso, suo è il tema del volo e del conflitto fra Uomo e Natura.   ** Il moon-day continuerà a pochi km presso il meraviglioso scenario del centro visite Jazzo Gattini, segui l'evento.     photo credits Pierangelo Laterza",Matera vista dalla Luna,,Futuro Remoto,Mostra,Arte Contemporanea,Cinema;Musica;Design e Architettura;Fotografia,22/07/2019,18:30-,2,,,,,Matera,Matera,Basilicata,Italia
4798,SI,NO,20/12/2019,19/01/2020,"Visite guidate mostra ''Abitare gli Archivi. Vita, movimento, raccolto''",Introduzione e tour guidato della mostra a cura di Pelin Tan e Liam Gillick,"Il 20 Dicembre alle h 11:00 ed alle h 17:00, e in seguito il sabato alle h 17:00 e la domenica alle h 11:00 sarà possibile partecipare alle visite guidate alla mostra ''Abitare gli Archivi. Vita, movimento, raccolto'', curata da Pelin Tan e da Liam Gillick, e all'installazione ''Ripetizione Spaziata'', a cura di Giulia Bruno.ATTENZIONE: Per coloro che si prenotano alla visita guidata sarà attivo un servizio navetta con partenza da Piazzale Aldo Moro al raggiungimento di un numero minimo di prenotazioni.Date e orari:20 Dicembre h 11:00 e 17:00 21 Dicembre h 17:00 22 Dicembre h 11:00 28 Dicembre h 17:00 29 Dicembre h 11:00 4 Gennaio h 17:00 5 Gennaio h 11:00 11 Gennaio h 17.00 12 Gennaio h 11.00 18 Gennaio h 17.00 19 Gennaio h 11.00",,I-DEA,Idea,Mostra,Arte Contemporanea,,"20/12/2019,21/12/2019,22/12/2019,28/12/2019,29/12/2019,04/01/2020,05/01/2020,11/01/2020,12/01/2020,18/01/2020,19/01/2020","11:00-,17:00-",2,,,,,Matera,Matera,Basilicata,Italia
3035,NO,NO,15/06/2019,15/09/2019,Visite Guidate Presso il Centro Recupero Animali Selvatici e Tartarughe Marine,"Tutti i giorni dal Lunedì alla Domenica, Sabato escluso",Visita guidata presso il Centro Recupero Animali Selvatici e Tartarughe Marine. La visita si compone di una presentazione delle attività del centro WWF in sala multimediale; della spiegazione della mostra sulle tartarughe marine del Mediterraneo; visita presso il CRAS e CRTM WWF Policoro con possibilità di vedere alcuni animali in degenza e conoscere le loro storie.,,,,Mostra,Scienza,Education,"15/06/2019,16/06/2019,17/06/2019,18/06/2019,19/06/2019,20/06/2019,21/06/2019,22/06/2019,23/06/2019,24/06/2019,25/06/2019,26/06/2019,27/06/2019,28/06/2019,29/06/2019,30/06/2019,01/07/2019,02/07/2019,03/07/2019,04/07/2019,05/07/2019,06/07/2019,07/07/2019,08/07/2019,09/07/2019,10/07/2019,11/07/2019,12/07/2019,13/07/2019,14/07/2019,15/07/2019,16/07/2019,17/07/2019,18/07/2019,19/07/2019,20/07/2019,21/07/2019,22/07/2019,23/07/2019,24/07/2019,25/07/2019,26/07/2019,27/07/2019,28/07/2019,29/07/2019,30/07/2019,31/07/2019,01/08/2019,02/08/2019,03/08/2019,04/08/2019,05/08/2019,06/08/2019,07/08/2019,08/08/2019,09/08/2019,10/08/2019,11/08/2019,12/08/2019,13/08/2019,14/08/2019,15/08/2019,16/08/2019,17/08/2019,18/08/2019,19/08/2019,20/08/2019,21/08/2019,22/08/2019,23/08/2019,24/08/2019,25/08/2019,26/08/2019,27/08/2019,28/08/2019,29/08/2019,30/08/2019,31/08/2019,01/09/2019,02/09/2019,03/09/2019,04/09/2019,05/09/2019,06/09/2019,07/09/2019,08/09/2019,09/09/2019,10/09/2019,11/09/2019,12/09/2019,13/09/2019,14/09/2019,15/09/2019","09:30-10:45,10:15-11:30,11:00-12:15,17:30-18:45,18:30-19:45",2,,,,,Policoro,Matera,Basilicata,Italia
2014,NO,NO,12/01/2019,24/02/2019,Visitors,Coscienza dell'Uomo,"Generalmente, oltre che genericamente, le inaugurazioni dimostre (fotografiche, per quanto ci interessa e, forse, compete)sono frequentate più per diffusa mondanità che perinteresse effettivo. Insomma, si incontrano conoscenze e cisi fa vedere, per attestare sia la propria presenza fisica, sia lapropria aderenza a una declinazione equilibrata della Societàdello spettacolo (immancabilmente, con il sagace Pino Bertelli,dall’efficacia di Guy Debord).Poi, nel seguito di date espositive e allestimento scenico,le stesse mostre (ancora fotografiche, per quanto ci interessae, forse, compete) sono moderatamente frequentate da coloroi quali intendono avvicinare le opere e conoscere autorie percorsi espressivi. Qui, potrebbe starci un punto a capo...se non che...Se non che, ci sono relazioni individuali con inaugurazionied esposizioni che comportano una partecipazioneemotiva di altra misura, ovvero superiore. Tra queste, unadi fascino e coinvolgimento assoluti è quella che definisce,fino a qualificarla, la personalità dell’attento Alberto Dubini,fotografo non professionista con presenza intensa e adesioneincondizionata.Ancora una considerazione in ulteriore prologo, che registracome e quanto Alberto Dubini frequenti le mostre fotografichecon partecipazione intensa (magari ulteriore alle suesistematiche documentazioni), distinguendosi in questo daquanti/troppi disertano l’approfondimento e avvicinamentodi autori e interpreti, appagati dalla sola propria fotografia.E anche questo la dice lunga sulla chiarezza del suo atteggiamento,mai autoreferenziale, mai in chiusura, ma semprerivolto all’apertura e alla conoscenza, giorno dopo giorno,fotografia dopo fotografia.Ora e qui, protocolliamo che un’ampia selezione di immaginiche Alberto Dubini ha realizzato all’interno di mostrefotografiche, piuttosto che nei concitati momenti di loro inaugurazione,è presentata in una rassegna espositiva a tema:per l’appunto, Visitors. Alle pareti, una concatenazione di immaginiche ispirano una considerazione sovrastante: quasiun trompe-l’oeil... tra le pieghe di mostre fotografiche e lorovisitatori. Sicuramente!Guardiamole bene queste fotografie. Potranno ancherivelare qualcosa del soggetto seriale affrontato, come effettivamenterivelano. Ma, soprattutto, svelano molto del loroautore, Alberto Dubini: della sua passione fotografica, dellasua frequentazione costante della Fotografia, della sua partecipazionein prima persona.Così che, magicamente, i Visitors non sono più cento(quantità ipotizzata), ma centouno...Alberto Dubini compreso e incluso nel conteggio.",MAT2019COSCIENZADELL'UOMO,,,Mostra,Fotografia,,"12/01/2019,13/01/2019,14/01/2019,15/01/2019,16/01/2019,17/01/2019,18/01/2019,19/01/2019,20/01/2019,21/01/2019,22/01/2019,23/01/2019,24/01/2019,25/01/2019,26/01/2019,27/01/2019,28/01/2019,29/01/2019,30/01/2019,31/01/2019,01/02/2019,02/02/2019,03/02/2019,04/02/2019,05/02/2019,06/02/2019,07/02/2019,08/02/2019,09/02/2019,10/02/2019,11/02/2019,12/02/2019,13/02/2019,14/02/2019,15/02/2019,16/02/2019,17/02/2019,18/02/2019,19/02/2019,20/02/2019,21/02/2019,22/02/2019,23/02/2019,24/02/2019","10:00-12:30,16:30-19:30",1,"Matera International Photography, Cine Sud, Graphia","COMUNE DI MATERA,MIBAC,AIFOTO,CNA","CANON ,NITAL ,SONY ,PANASONIC ,HASSELBLAD,OLYMPUS,TOKINA - HOYA,SIGMA",,Matera,Matera,Basilicata,Italia
3354,SI,NO,24/06/2019,01/07/2019,Visti il 2 Luglio,Quarant'anni di festa della Bruna negli occhi della gente,"In occasione della 630° edizione della Festa della Madonna della Bruna, la Fondazione Matera-Basilicata 2019 produrrà la videoinstallazione 'Visti il 2 Luglio' che rappresenta un tributo alla ritualità della Festa della SS. Bruna. L'installazione è stata realizzata da Luca Acito - Studio Antani - rielaborando materiali video di archivio, in collegamento con il progetto I-DEA.  40 anni di Bruna, 40 anni di filmati di uno “spettacolo” che si ripete con gli stessi ruoli e le stesse azioni…a cambiare sono gli interpreti: noi! Una produzione di Fondazione Matera-Basilicata 2019 in collaborazione con l'associazione Maria SS. della Bruna e TRM Network.",Speciale Festa della Bruna 2019,,Continuit&agrave; e Rotture,Mostra,Digitale,Arte Contemporanea;Fotografia;Cinema,"24/06/2019,25/06/2019,26/06/2019,27/06/2019,28/06/2019,29/06/2019,30/06/2019,01/07/2019",21:00-00:00,1,Associazione Maria Ss. Della Bruna,,,Luca Acito - Studio Antani,Matera,Matera,Basilicata,Italia
